Customer ID,churn_risk,CLV_6_month,CLV_12_month,clv_tier,segment,segment_label,revenue_at_risk
15562.0,0.29787699330603534,4.5296286074433844e-11,,,1,Lost,0.0
15563.0,0.5983332856827449,-676.2797888446847,-1364.7430052515842,Bronze,0,At Risk,-816.571166444724
15564.0,0.765709647860548,-6.81536876961753,-13.72810128698851,Silver,1,Lost,-10.511739602253908
15569.0,0.6347812756628559,-471.1826981516017,-950.064997624161,Bronze,1,Lost,-603.0834711544932
15570.0,0.5159283283859442,-5932.500855273438,-11969.880057952954,Bronze,1,Lost,-6175.600209279916
15571.0,0.6712130989538263,-328.8544769926726,-663.9323821906096,Bronze,1,Lost,-445.64011174595527
15572.0,0.25239987723523866,7.044511627005631e-11,,,0,At Risk,0.0
15573.0,0.6986539812961783,-93.1007594086867,-187.86693957416475,Silver,0,At Risk,-131.25398528741874
15574.0,0.28828220760282935,,,,1,Lost,0.0
15577.0,0.7419968580270958,-0.5003164153864484,-1.0082953313217522,Silver,1,Lost,-0.7481519678041297
15580.0,0.6380646900666435,-4791.45783020574,-9673.724228696577,Bronze,1,Lost,-6172.461851773462
15581.0,0.09382703166102982,1195.828046684465,2416.449903114713,Gold,1,Lost,226.7283215668366
15586.0,0.6368442040413558,-251.06085904384463,-506.7362874099842,Bronze,1,Lost,-322.7120676144831
15587.0,0.2649008365803981,,,,1,Lost,0.0
15590.0,0.6772761861926851,-44.85779378751427,-90.27727240375087,Silver,1,Lost,-61.14264675349053
15591.0,0.7638869491946163,-62.72498438024223,-126.50722253172698,Silver,1,Lost,-96.63721627084534
15596.0,0.5361353378351164,-0.29114075909468784,-0.5848162957418704,Gold,0,At Risk,-0.313540682289049
15600.0,0.6263430954254576,-640.098440021297,-1290.4442043735905,Bronze,1,Lost,-808.2608174411965
15601.0,0.22244842475364934,7982.912063195396,16130.503282168711,Platinum,1,Lost,3588.205045602
15602.0,0.6897824568397358,-337.29204342974805,-681.1620424735569,Bronze,1,Lost,-469.85362716338255
15603.0,0.677427044886072,-0.06021105619063367,-0.12124288033433024,Gold,1,Lost,-0.08213320613836099
15605.0,0.7016573608525467,-394.74780603806516,-796.9216561455856,Bronze,1,Lost,-559.1659460573524
15606.0,0.6392285240233929,-1575.7538024276241,-3179.724215341807,Bronze,1,Lost,-2032.5704169743844
15607.0,0.637402579863099,1658.279322161755,3349.6425672591395,Gold,1,Lost,2135.0708139902295
15611.0,0.34153330335403437,2271.0490386580223,4586.5827631312095,Gold,1,Lost,1566.4707621988766
15614.0,0.578030350232701,-3080.8971838270127,-6221.924258965247,Bronze,1,Lost,-3596.46105853102
15615.0,0.11471737931831856,6242.035458304734,12614.237549342999,Platinum,1,Lost,1447.072273759358
15617.0,0.25789114839083144,,,,1,Lost,0.0
15622.0,0.5425871756190259,34325.49461391088,69325.85285695245,Platinum,0,At Risk,37615.31869903401
15623.0,0.5994482230714864,-3064.2873554897906,-6188.961589334647,Bronze,1,Lost,-3709.9620273843366
15625.0,0.5573224117835714,-1432.492638295769,-2886.4203459781647,Bronze,1,Lost,-1608.6667486417216
15627.0,0.6744436146437665,-114.22742715227619,-229.56057659808943,Bronze,1,Lost,-154.82566506052265
15628.0,0.5429153486960673,6062.63089772842,12247.540501065594,Platinum,1,Lost,6649.377721805234
15629.0,0.5393345771162512,-831.8751164481283,-1674.4545455408222,Bronze,1,Lost,-903.091234219644
15633.0,0.5187922564658808,3459.2164032910423,6989.9752481186115,Gold,1,Lost,3626.3450316121093
15636.0,0.7487928220459913,-100.88207960236305,-202.91303288456356,Silver,1,Lost,-151.93982252354337
15637.0,0.727278564296174,-57.909608116874686,-116.85025984766469,Silver,1,Lost,-84.98268921964444
15638.0,0.6793904532233043,-1135.3662018416462,-2291.826806692168,Bronze,1,Lost,-1557.04525290791
15639.0,0.7486894656304803,-188.8115852251445,-380.7076007790803,Bronze,1,Lost,-285.03177018875186
15640.0,0.25588194807721976,14109.38372058909,28504.504333356137,Platinum,1,Lost,7293.788097794721
15641.0,0.5589115545695061,-4620.787222123125,-9332.907941129983,Bronze,1,Lost,-5216.270086031048
15650.0,0.7077890756966982,-81.76388523419604,-164.8235443416193,Silver,1,Lost,-116.66030410260849
15651.0,0.3040563615259338,7.311957121218769e-11,,,1,Lost,0.0
15652.0,0.27220170811475847,,,,1,Lost,0.0
15658.0,0.6268783513120632,-401.27026270965337,-810.1529623355098,Bronze,1,Lost,-507.86735333946837
15660.0,0.6970534614741245,-810.7720327029521,-1636.471002329361,Bronze,1,Lost,-1140.7077767757112
15661.0,0.627951891479827,-409.7934473484436,-825.9678355170587,Bronze,1,Lost,-518.6680646144356
15662.0,0.7574536274921393,-17.58444367532391,-35.44213906382346,Silver,1,Lost,-26.845776799973933
15664.0,0.6908923261900936,-339.5802829126651,-685.0650675653932,Bronze,1,Lost,-473.3061981218281
15665.0,0.5969724218915133,-142.78384224931182,-287.4675090198336,Bronze,0,At Risk,-171.61017507469052
15666.0,0.5694946930711414,-104.92372026101852,-210.7420325559763,Silver,1,Lost,-120.0164691476542
15670.0,0.6673239524295455,-0.1322751591266071,-0.26599860210213616,Gold,1,Lost,-0.1775072384955315
15673.0,0.5762219109679176,-6986.429432708413,-14101.571142490015,Bronze,1,Lost,-8125.634271375638
15674.0,0.5001015721552426,11872.251991537103,23984.81273834607,Platinum,0,At Risk,11994.84255829596
15677.0,0.296523825472126,,,,1,Lost,0.0
15680.0,0.5346042317490388,14956.009096147694,30214.190601790586,Platinum,1,Lost,16152.634154589285
15681.0,0.5837590243897759,-1414.790556150538,-2851.8315445628195,Bronze,1,Lost,-1664.7824001779793
15682.0,0.746193428568304,-62.47585421332292,-126.02216675631622,Silver,1,Lost,-94.03691268750214
15684.0,0.7212578093713203,-73.82991243069283,-149.1212891818308,Silver,1,Lost,-107.55489436591445
15691.0,0.7603222592082508,-26.41182586342164,-53.23163563304847,Silver,1,Lost,-40.47319746586984
15694.0,0.5136954869889404,18566.231251289748,37506.2588184731,Platinum,1,Lost,19266.79588888878
15695.0,0.6795125139278189,-51.96370652801954,-104.67550566411957,Silver,1,Lost,-71.12831600049154
15696.0,0.6628876767053401,-1346.9167819559755,-2719.3894401993375,Bronze,1,Lost,-1802.6497480707742
15702.0,0.812702348408169,-20.5535199333231,-41.40338738211688,Silver,1,Lost,-33.64863015749955
15704.0,0.6067642504151941,-295.9922692480309,-596.3132305146338,Bronze,0,At Risk,-361.8215503258746
15711.0,0.7674840776409291,-50.20150168002098,-101.12901241252294,Silver,1,Lost,-77.61490681416323
15712.0,0.5973823465885425,-1550.1459341003072,-3130.546076949704,Bronze,1,Lost,-1870.1329615517702
15713.0,0.7370362404156006,-67.9581014537418,-137.1249997740361,Silver,1,Lost,-101.06609430044564
15714.0,0.7370936989873871,-124.68847591592068,-251.08751935969892,Bronze,1,Lost,-185.07502841440763
15715.0,0.6611155031395728,-130.03397529332358,-262.09940545183713,Bronze,1,Lost,-173.2779803078742
15716.0,0.6118729955580684,-7641.09065341044,-15434.791138219669,Bronze,1,Lost,-9444.131889555598
15717.0,0.718034745349271,-124.99373904340509,-251.8486047554769,Bronze,1,Lost,-180.83604878216806
15719.0,0.14617997278966802,3120.528224504609,6306.11195707617,Gold,0,At Risk,921.8272742939947
15722.0,0.5399626901004093,-3397.0185969191143,-6854.352248640144,Bronze,1,Lost,-3701.094479071522
15723.0,0.657590613756101,-63.794949653598316,-128.32680563512912,Silver,1,Lost,-84.38650287896444
15727.0,0.5916347748790478,-3085.2435808448113,-6227.9781977358825,Bronze,0,At Risk,-3684.6884789690866
15732.0,0.6407726477838879,3666.7195978738737,7404.240080831196,Gold,1,Lost,4744.434521421794
15734.0,0.7597780135658148,-213.08069823199097,-428.42662027675823,Bronze,1,Lost,-325.50912651259097
15736.0,0.4677023513001771,,,,0,At Risk,0.0
15738.0,0.09911972801412108,6048.903010651409,12223.044303805513,Platinum,1,Lost,1211.5448268977543
15741.0,0.8067047785640759,-34.281929793736836,-69.00458866997492,Silver,1,Lost,-55.66633142291726
15747.0,0.6600516158790183,-375.42208814276796,-757.6773914700153,Bronze,1,Lost,-500.1061865547831
15748.0,0.561670424317755,,,,1,Lost,0.0
15750.0,0.5532378370237709,-2949.00748384962,-5956.518708108579,Bronze,1,Lost,-3295.3715262656165
15751.0,0.4787129157833837,-6849.511380727253,-13835.922068846594,Bronze,1,Lost,-6623.434596129219
15754.0,0.5364685556717317,-9353.191577966018,-18880.935630183212,Bronze,1,Lost,-10129.028267255326
15755.0,0.3489787603531061,5640.058855101657,11395.138905161924,Gold,1,Lost,3976.661449174859
15757.0,0.5821460302306674,-608.160109182425,-1224.4907615713173,Bronze,1,Lost,-712.832435902869
15759.0,0.7039713367262553,-2786.392005505536,-5628.634597392576,Bronze,1,Lost,-3962.3974214701
15760.0,0.7604838070014885,6.297096010164177e-11,,,0,At Risk,0.0
15764.0,0.4920280041868823,-760.9992350492219,-1530.6659884107314,Bronze,0,At Risk,-753.1305313544736
15766.0,0.7692298572548849,-108.20732739271385,-218.25809245349186,Silver,1,Lost,-167.89064130272303
15767.0,0.46157020573656476,-0.07699784003672834,-0.15518792517534133,Gold,1,Lost,-0.07163012255101292
15768.0,0.38148576191224703,9523.053999103538,19245.64166413825,Platinum,0,At Risk,7341.938273733866
15769.0,0.1302704282799305,22097.062301480753,44650.210516667095,Platinum,1,Lost,5816.6020467952785
15771.0,0.6805988509821254,-221.35306690392414,-446.52423179663583,Bronze,1,Lost,-303.90387909646654
15774.0,0.6862888373994304,-334.4752293779924,-674.8160278509913,Bronze,1,Lost,-463.11870721235846
15777.0,0.31032985860630086,,,,1,Lost,0.0
15779.0,0.76388952088571,-21.005432900771858,-42.2224488247681,Silver,1,Lost,-32.25328620337351
15782.0,0.46157020573656476,4.5831084331691765e-11,,,1,Lost,0.0
15784.0,0.7602211431706377,-72.42626670761896,-145.8807082147921,Silver,1,Lost,-110.90159876559149
15785.0,0.5224812726517803,3152.3308793724977,6368.702227911021,Gold,1,Lost,3327.5276451791788
15786.0,0.5016840171618066,-0.23401571672591046,-0.470424273692801,Gold,0,At Risk,-0.23600433939662954
15788.0,0.6024334568489724,-0.23792097310222649,-0.47800695349788913,Gold,1,Lost,-0.28796738139357936
15789.0,0.5932779057716079,-736.4883672558351,-1485.3439797285048,Bronze,1,Lost,-881.2217656437929
15791.0,0.5976409367108733,-4286.9594297116555,-8651.645413373648,Bronze,0,At Risk,-5170.577468938957
15793.0,0.6729413428731995,-460.857500854603,-930.4719515630269,Bronze,1,Lost,-626.15304459067
15794.0,0.6328015875783373,-2.964607414119953,-5.975228602649095,Silver,1,Lost,-3.781134145899837
15795.0,0.6607824317670162,-845.828008433117,-1707.5083726632456,Bronze,1,Lost,-1128.29153475096
15796.0,0.5541004127431561,-3175.525014900612,-6414.047527146532,Bronze,1,Lost,-3554.0263821461135
15797.0,0.7464799781047755,-46.75544761490294,-94.18400742840052,Silver,1,Lost,-70.30647580297243
15798.0,0.6394487892005369,-442.38323145527727,-892.2942250358329,Bronze,1,Lost,-570.5764618097948
15800.0,0.6663401997010915,-40.03890454852159,-80.59254994658689,Silver,1,Lost,-53.70205582582889
15803.0,0.7148065330904836,-354.5782662420434,-715.1546985852457,Bronze,1,Lost,-511.19725071908925
15805.0,0.3597714679353757,4882.858807560841,9864.88381767058,Gold,1,Lost,3549.1037320952773
15807.0,0.5139671995565988,-0.11683036277399973,-0.23530327505709042,Gold,1,Lost,-0.12093816532758885
15808.0,0.17085569407639692,10730.583261634345,21683.430877875442,Platinum,0,At Risk,3704.7376325969853
15809.0,0.6606310573854091,-224.88198995403835,-452.68407155265305,Bronze,1,Lost,-299.05715685136136
15810.0,0.6793678523661085,-1201.5632949936053,-2426.1910782757086,Bronze,1,Lost,-1648.2762222779813
15812.0,0.5097527873718406,29131.89190221561,58846.90860527671,Platinum,1,Lost,29997.375689755754
15816.0,0.7685709079304708,,,,1,Lost,0.0
15817.0,0.5909249360296335,-395.0236438690996,-794.1893065127935,Bronze,0,At Risk,-469.30626514649146
15819.0,0.5709903114894593,-690.5816506439004,-1392.8913703018823,Bronze,1,Lost,-795.3274773996516
15822.0,0.6658947159280367,-437.3978442207612,-883.2998853704323,Bronze,1,Lost,-588.1847262480114
15823.0,0.6433122955524024,-13.434937416173488,-27.123706915292452,Silver,0,At Risk,-17.44901415956736
15824.0,0.6539998434807598,-185.63473266820588,-373.13932244142507,Bronze,1,Lost,-244.03305847320874
15826.0,0.5803928364012888,-0.10668646467801748,-0.21458438740353858,Gold,0,At Risk,-0.12454324125257274
15827.0,0.4676714186097852,1221.2664681178953,2467.196999982163,Gold,1,Lost,1153.8375209714645
15838.0,0.46823361313190237,26525.653339328182,53585.535070102254,Platinum,1,Lost,25090.548697480244
15841.0,0.6930378408587504,-1032.95325441737,-2085.9274816554002,Bronze,1,Lost,-1445.6266780743892
15845.0,0.68900760103358,-261.7528011188646,-528.2310709636329,Bronze,1,Lost,-363.9552229960515
15847.0,0.7923229988267667,-44.98155545302653,-90.5684668192294,Silver,1,Lost,-71.75947922935435
15850.0,0.8003740425659006,-16.600358313992857,-33.45495624671562,Silver,1,Lost,-26.776478575049108
15854.0,0.6285843409484838,-2436.7080406811924,-4921.435465633187,Bronze,1,Lost,-3093.537268685531
15856.0,0.10033098618755062,9813.144877273828,19829.618898688972,Platinum,1,Lost,1989.525219828756
15858.0,0.5607586343335115,-9207.890702496537,-18599.28102923756,Bronze,1,Lost,-10429.707429540444
15860.0,0.6650716380252627,-393.20618392902236,-794.0573594051679,Bronze,1,Lost,-528.1050287056097
15861.0,0.6040602019866966,-536.0572876487663,-1081.771843252299,Bronze,0,At Risk,-653.4553181385049
15862.0,0.6044981243583656,-995.0733682909329,-2009.3260716916025,Bronze,0,At Risk,-1214.6338415619366
15863.0,0.7212376026108958,-44.16161938910793,-89.10800609615953,Silver,1,Lost,-64.26804469023118
15865.0,0.3028789689698294,4.855542699565164e-11,,,0,At Risk,0.0
15867.0,0.2588805379750029,4412.065562918396,8914.349406926076,Gold,1,Lost,2307.7515701621705
15870.0,0.5843459751953208,,,,1,Lost,0.0
15873.0,0.6861553731574374,-0.6309783078483309,-1.2691973449694414,Silver,1,Lost,-0.8708665778479358
15874.0,0.42591500235668167,36610.8977324296,73941.5917441946,Platinum,1,Lost,31492.833221985435
15876.0,0.306226573749084,,,,1,Lost,0.0
15878.0,0.7905544580542369,-16.83232908752967,-33.92466743784841,Silver,1,Lost,-26.819297080998467
15879.0,0.66473902943175,-195.17112374020624,-393.81050615018916,Bronze,1,Lost,-261.781213638303
15882.0,0.7289489071261349,-90.51300746433814,-182.64514502329777,Silver,1,Lost,-133.13897885662732
15884.0,0.632118385299575,4.401267761960195e-11,,,1,Lost,0.0
15885.0,0.404720257009127,1968.5765641317205,3976.007958680084,Gold,1,Lost,1609.170962907338
15886.0,0.28228129162029336,7.243189767257308e-11,,,1,Lost,0.0
15887.0,0.6877504979426925,-62.5288939865998,-125.740244240626,Silver,1,Lost,-86.4779155879263
15889.0,0.687131146970238,-450.056364776608,-908.8358408928862,Bronze,1,Lost,-624.4894137603897
15890.0,0.7247560004968889,-2.66063826722036,-5.354439337894127,Silver,1,Lost,-3.8806620394353577
15898.0,0.11651697460291965,2399.9866803076034,4849.573225783163,Gold,1,Lost,565.057600383576
15900.0,0.3047733580327564,,,,1,Lost,0.0
15901.0,0.6481877686234556,-85.04480790765858,-171.21971047009575,Silver,1,Lost,-110.98252207396548
15903.0,0.6981523205803141,-178.53949187568725,-360.452207586141,Bronze,1,Lost,-251.65054518456142
15906.0,0.2986393025481139,,,,1,Lost,0.0
15908.0,0.6381660155287914,-213.21346109675534,-428.4032596485969,Bronze,1,Lost,-273.39240124949134
15910.0,0.6330432579406858,-2070.829662461355,-4181.060474304745,Bronze,0,At Risk,-2646.792144300905
15911.0,0.6557221019596039,10463.768670871135,21137.90474753739,Platinum,1,Lost,13860.591332077109
15912.0,0.682448555017899,-214.90237969207266,-433.8582637517084,Bronze,1,Lost,-296.08594517992793
15916.0,0.6431268534340844,-349.685872341706,-705.967545124725,Bronze,1,Lost,-454.0266859226494
15917.0,0.7129232413850638,-88.44871249621143,-178.49125355543873,Silver,1,Lost,-127.25056304362667
15920.0,0.7101701021747661,-47.389155971156534,-95.62284736881317,Silver,1,Lost,-67.90848728615211
15921.0,0.30176571782241485,6.050542777101988e-11,,,1,Lost,0.0
15938.0,0.6923419255985275,-254.50986464331456,-512.8021983332441,Bronze,1,Lost,-355.0344614451962
15941.0,0.6983149090673109,-0.14015947355836395,-0.2821910172018046,Gold,1,Lost,-0.19705819451689013
15943.0,0.7256023875015941,-12.687851697882062,-25.557243247658462,Silver,1,Lost,-18.544396718459975
15944.0,0.7667951356937593,-97.07845714987256,-195.64370087783158,Silver,1,Lost,-150.01863816224613
15945.0,0.738823796368064,-109.27025060676247,-220.51129763915677,Silver,1,Lost,-162.9189940638099
15946.0,0.6542826916841507,-239.31731630991482,-481.8065728333444,Bronze,1,Lost,-315.2377013445163
15950.0,0.5866375463876291,-1594.719416065874,-3218.228578392337,Bronze,0,At Risk,-1887.9337169426283
15953.0,0.6418160086155221,-1403.2308007291929,-2834.2589704108227,Bronze,1,Lost,-1819.0727797718134
15955.0,0.5871704753407355,-2768.0203889224754,-5586.0131850056305,Bronze,1,Lost,-3279.942017099372
15956.0,0.7798183972310422,-42.5578847509473,-85.76755666144717,Silver,1,Lost,-66.88311857015233
15958.0,0.3192414680235976,,,,1,Lost,0.0
15959.0,0.6480459543871483,5.197313901669193e-11,,,1,Lost,0.0
15960.0,0.25481740343586984,,,,1,Lost,0.0
15965.0,0.5891637791700298,-2245.4385480601463,-4535.358220499845,Bronze,1,Lost,-2672.06878907955
15966.0,0.5206836122841395,-0.6129057705201745,-1.2296288879219146,Silver,1,Lost,-0.6402476111321118
15967.0,0.45346291758678936,-11000.345522911024,-22221.33870762957,Bronze,1,Lost,-10076.55308304596
15969.0,0.3025020265645749,,,,1,Lost,0.0
15971.0,0.660535532453534,-0.025608911024244407,-0.05161244693645925,Gold,1,Lost,-0.03409185511840388
15972.0,0.5645606689727461,-981.5257130829846,-1978.9542242055118,Bronze,1,Lost,-1117.2397206839055
15976.0,0.5909185158461123,-472.65741308529084,-951.7327195931672,Bronze,0,At Risk,-562.3964861441785
15978.0,0.28857906470675315,5.957289870034623e-11,,,0,At Risk,0.0
15980.0,0.5615736722544847,-2285.059437853001,-4604.078921244777,Bronze,1,Lost,-2585.5295071528963
15981.0,0.19632643231495917,7143.333888710126,14420.108567793266,Platinum,1,Lost,2831.0484687092276
15983.0,0.66806476726018,-59.73393282258764,-120.54036079528102,Silver,1,Lost,-80.52876808015755
15984.0,0.3012524565066337,4879.029326872381,9858.448274991575,Gold,1,Lost,2969.8817601847973
15985.0,0.5221038377335975,-1233.5195365738527,-2485.57971147519,Bronze,1,Lost,-1297.7307063539645
15988.0,0.6578998159857946,-54.377368764909924,-109.50649804883219,Silver,0,At Risk,-72.04430491557547
15990.0,0.6250192456874242,-1317.621028711764,-2658.892214657392,Bronze,1,Lost,-1661.8588063693278
15994.0,0.5924870427565381,-0.1335147622135847,-0.2691680337846791,Gold,0,At Risk,-0.15947857234167642
15998.0,0.39688393691618384,6776.085671840742,13690.641792020262,Platinum,0,At Risk,5433.59581332624
16003.0,0.694010068570076,-72.34110599182532,-145.8036881940155,Silver,1,Lost,-101.18922764129867
16004.0,0.604048749085146,-1115.2131476526179,-2250.5803870421405,Bronze,1,Lost,-1359.4602675083688
16005.0,0.5089146862434106,,,,0,At Risk,0.0
16007.0,0.6191445592284933,-192.78737812859666,-387.5962275086155,Bronze,0,At Risk,-239.97809543944857
16008.0,0.48644522657781974,-17228.191603310555,-34768.7724185172,Bronze,1,Lost,-16913.103376958246
16011.0,0.44566840253005213,3950.2705403987247,7980.888162248142,Gold,1,Lost,3556.829678040133
16013.0,0.07874297560076014,9730.368135901728,19661.68508287082,Platinum,1,Lost,1548.2195887503267
16014.0,0.29135532857054935,5.285958452715738e-11,,,0,At Risk,0.0
16017.0,0.6722641736239452,-97.28838861365743,-196.2729919811999,Silver,1,Lost,-131.94730075894057
16019.0,0.17788766591800945,11725.62080580763,23690.375141186072,Platinum,1,Lost,4214.225538587624
16027.0,0.5464821719103217,1941.746202653823,3922.075813384742,Gold,1,Lost,2143.3445088954354
16029.0,0.06847952727588731,20660.93144493068,41753.87128073371,Platinum,1,Lost,2859.285367242892
16032.0,0.504040013885577,-7882.136999486382,-15879.292902085697,Bronze,0,At Risk,-8003.7990148604185
16033.0,0.5025750419047778,-448.71504968126465,-902.238603959989,Bronze,0,At Risk,-453.44260419329964
16036.0,0.27725389133136846,6.564808400532702e-11,,,0,At Risk,0.0
16037.0,0.7356172420928319,-200.53672656443015,-404.55597236514444,Bronze,1,Lost,-297.59834866343147
16039.0,0.6027712017690311,-0.10681387455151094,-0.21502955323054737,Gold,1,Lost,-0.1296136222166349
16040.0,0.6587433935170812,-378.0798010933158,-762.3755411300181,Bronze,1,Lost,-502.2098510984092
16042.0,0.506899808250211,-0.5847923003724899,-1.173326750310483,Silver,0,At Risk,-0.5947591047472269
16043.0,0.2796844533354163,,,,1,Lost,0.0
16045.0,0.6021957550026867,-0.2710081336672592,-0.5443636379574563,Gold,1,Lost,-0.32781347195579963
16053.0,0.5870339002002425,-701.585787039338,-1414.7243723957802,Bronze,0,At Risk,-830.4911660358351
16054.0,0.6939941477428836,-792.7778782266087,-1599.2085372195793,Bronze,1,Lost,-1109.8413658508455
16057.0,0.6011468185565951,-2981.2877568963963,-6021.326747026392,Bronze,0,At Risk,-3619.7014174646474
16059.0,0.6144695719573886,-725.8161410623067,-1462.7309286883735,Bronze,1,Lost,-898.8036476399784
16060.0,0.2577757461316875,,,,1,Lost,0.0
16062.0,0.266065689717392,,,,0,At Risk,0.0
16065.0,0.28265297143363577,,,,0,At Risk,0.0
16067.0,0.6168753117295686,-2164.638075774763,-4369.9932505660545,Bronze,1,Lost,-2695.7409486990455
16071.0,0.6648152691699877,-197.50514517203936,-398.2640410326402,Bronze,1,Lost,-264.7720156398417
16072.0,0.3006024058955625,,,,0,At Risk,0.0
16075.0,0.6292625261510597,-157.67389016327652,-317.5590031270017,Bronze,1,Lost,-199.82798050970936
16077.0,0.6887198623628357,-0.11352133871371446,-0.22852350448866504,Gold,0,At Risk,-0.15738867655810623
16080.0,0.5516004867164871,-0.6129057705201745,-1.2296288879219146,Silver,1,Lost,-0.6782638930583809
16081.0,0.7041428840371416,-25.564871935889087,-51.49381790608775,Silver,1,Lost,-36.25900545047603
16085.0,0.617560999357018,-2233.224548428969,-4508.979316732565,Bronze,1,Lost,-2784.569772921487
16086.0,0.6775230498646463,-207.53950489320815,-418.8188312209808,Bronze,1,Lost,-283.75941186958545
16087.0,0.6948637785335443,-206.21479778328631,-415.97083082910564,Bronze,1,Lost,-289.0430632696501
16088.0,0.6514581092010189,-105.21992971963898,-211.71107611994884,Silver,1,Lost,-137.92089734601484
16092.0,0.6272007689381317,-149.0525457089206,-300.2667445287937,Bronze,1,Lost,-188.32753305500896
16094.0,0.5319876140278085,5327.710290623364,10763.030750019543,Gold,1,Lost,5725.79904841083
16096.0,0.6431435300426542,-45.4883467639836,-91.59340700543287,Silver,1,Lost,-58.907707110107665
16098.0,0.5885534375132276,-3433.5261826386927,-6934.457572955696,Bronze,1,Lost,-4081.298841852709
16099.0,0.6891081531405021,-404.3776724225322,-815.7601370019785,Bronze,1,Lost,-562.1469614150764
16101.0,0.5943484689343076,-1248.78650541023,-2516.3431220822263,Bronze,0,At Risk,-1495.5846819229466
16103.0,0.24123885318088356,3835.4015957585502,7748.260971551387,Gold,1,Lost,1869.1815909232553
16104.0,0.5428495741094863,11537.146424108965,23306.73667346748,Platinum,1,Lost,12652.052077073768
16105.0,0.6039989757410951,-1319.8028367866632,-2661.131004202364,Bronze,1,Lost,-1607.3204008510995
16108.0,0.6207605411527533,-1493.4761488794568,-3013.167693307991,Bronze,1,Lost,-1870.4556078818619
16109.0,0.6406310739914914,-0.06974300429972871,-0.14051535066699924,Gold,1,Lost,-0.09001850001009076
16115.0,0.6428002038788475,-286.8260695196463,-577.7672538245284,Bronze,0,At Risk,-371.38890855292874
16117.0,0.6525500260631428,7.489792217556703e-11,,,1,Lost,0.0
16118.0,0.5572818467973942,-0.2641010562962492,-0.5325354930563815,Gold,0,At Risk,-0.29677236305562116
16119.0,0.6835917853534003,-399.3054953591358,-806.1046019738498,Bronze,1,Lost,-551.046484044896
16124.0,0.7108440002539331,-144.83908456377688,-292.2763043318753,Bronze,1,Lost,-207.76285735070618
16125.0,0.3439049899470183,4173.1511624816385,8431.410003562478,Gold,1,Lost,2899.6039725143432
16126.0,0.46619875953319745,32435.24939303777,65525.82317098758,Platinum,1,Lost,30548.057479706058
16128.0,0.5996608057117836,-415.6365344293402,-839.1707558501348,Bronze,1,Lost,-503.2178115828583
16129.0,0.22940736620737842,,,,0,At Risk,0.0
16130.0,0.6550653591795385,-222.83696242889326,-449.1437685713637,Bronze,1,Lost,-294.21852408245184
16131.0,0.5573998974360234,-2907.9211958807323,-5872.5534139403035,Bronze,0,At Risk,-3273.360670617894
16132.0,0.7515376497460114,-59.28238517611713,-119.3412188470904,Silver,1,Lost,-89.68941913016673
16133.0,0.15633298388022215,4420.686475804532,8924.03189818935,Gold,1,Lost,1395.120534886224
16134.0,0.5616310322004016,-252.3299727159946,-507.98467210649335,Bronze,0,At Risk,-285.2999557371524
16136.0,0.704619550842965,-0.05979263290380332,-0.12042175179605318,Gold,1,Lost,-0.084851520662258
16138.0,0.6922212558481822,-16.285399624684853,-32.76705925657289,Silver,1,Lost,-22.68205490903669
16139.0,0.6809505390237904,-5.188691653351635,-10.457821588263554,Silver,1,Lost,-7.1212592475426995
16143.0,0.5785097642642186,-9709.959286916392,-19613.423681370095,Bronze,1,Lost,-11346.557110323656
16145.0,0.5029255125544908,-4207.695481283363,-8485.709052074151,Bronze,1,Lost,-4267.679574402675
16147.0,0.6238517504526957,-80.66096285600119,-162.4670015675772,Silver,0,At Risk,-101.3553233187339
16148.0,0.4313423769624847,-51.18275676491401,-103.14547610354916,Silver,1,Lost,-44.491014835432054
16150.0,0.5804654962887564,3868.2984935193094,7815.646316201,Gold,1,Lost,4536.713017751004
16153.0,0.5155953082843425,-4372.891163806029,-8815.910909317707,Bronze,1,Lost,-4545.442303096961
16155.0,0.603079531867727,-413.8715470506234,-833.6404803115657,Bronze,1,Lost,-502.75151061228615
16156.0,0.34674693212275665,19816.79956769015,40033.97934612747,Platinum,1,Lost,13881.659518935503
16158.0,0.5946518790694195,1439.6297284703207,2908.460504400504,Gold,1,Lost,1729.5215041409513
16159.0,0.6803235816992292,-316.8390369409517,-639.6887788990571,Bronze,1,Lost,-435.1953612334128
16161.0,0.10777878328366532,4371.100458740903,8828.341108309967,Gold,1,Lost,951.5078630668137
16163.0,0.6395345412338866,1949.611455761046,3938.613018025738,Gold,1,Lost,2518.879069580904
16166.0,0.6936791150215771,-0.10448763168343854,-0.21050205372529426,Gold,1,Lost,-0.1460208783383866
16167.0,0.6114694136348062,-265.939579416126,-536.9323901603191,Bronze,1,Lost,-328.3177337728653
16168.0,0.08503653819596717,3545.115030324478,7164.509782071825,Gold,1,Lost,609.2451097385311
16170.0,0.2520556400345421,5112.21549922364,10324.236358822529,Gold,1,Lost,2602.282003290903
16172.0,0.5820841628296491,-646.118855055344,-1300.0393031289325,Bronze,1,Lost,-756.7322894074451
16174.0,0.6451135803284296,-925.281835431477,-1865.6299023387628,Bronze,1,Lost,-1203.5431858655377
16175.0,0.649083342151433,-323.8017698742725,-652.1337876612321,Bronze,1,Lost,-423.28917842502545
